Date,Price,Open,High,Low,Vol.,Change %
2012-10-26,80.156,80.185,80.375,80,24.92K,0.05%
2012-10-29,80.318,80.075,80.425,80.075,11.54K,0.20%
2012-10-30,79.987,80.32,80.375,79.9,14.49K,-0.41%
2012-10-31,79.987,80.005,80.055,79.72,16.08K,0.00%
2012-11-01,80.136,79.99,80.19,79.925,18.56K,0.19%
2012-11-02,80.683,80.115,80.74,80.095,28.23K,0.68%
2012-11-05,80.843,80.71,80.925,80.59,18.16K,0.20%
2012-11-06,80.715,80.8,80.92,80.65,24.33K,-0.16%
2012-11-07,80.867,80.785,81.025,80.365,34.74K,0.19%
2012-11-08,80.886,80.94,81.11,80.825,20.68K,0.02%
2012-11-09,81.098,80.95,81.175,80.685,23.74K,0.26%
2012-11-12,81.106,81.105,81.17,80.985,10.51K,0.01%
2012-11-13,81.14,81.19,81.32,81.035,20.69K,0.04%
2012-11-14,81.1,81.15,81.215,80.94,23.31K,-0.05%
2012-11-15,81.138,81.205,81.25,80.975,24.28K,0.05%
2012-11-16,81.31,81.095,81.515,81.08,28.85K,0.21%
2012-11-19,80.922,81.25,81.28,80.835,17.49K,-0.48%
2012-11-20,81,81.025,81.075,80.845,13.52K,0.10%
2012-11-21,80.966,80.98,81.3,80.945,4.95K,-0.04%
2012-11-22,80.966,80.84,80.925,80.645,15.72K,0.00%
2012-11-23,80.236,80.755,80.76,80.155,20.54K,-0.90%
2012-11-26,80.266,80.23,80.34,80.18,13.15K,0.04%
2012-11-27,80.43,80.12,80.505,80.07,18.60K,0.20%
2012-11-28,80.354,80.39,80.61,80.275,15.93K,-0.09%
2012-11-29,80.209,80.32,80.365,80.025,19.82K,-0.18%
2012-11-30,80.163,80.195,80.34,80.03,15.93K,-0.06%
2012-12-03,79.872,80.195,80.215,79.78,23.56K,-0.36%
2012-12-04,79.634,79.885,79.92,79.59,21.33K,-0.30%
2012-12-05,79.764,79.62,79.845,79.565,17.87K,0.16%
2012-12-06,80.253,79.865,80.32,79.725,25.64K,0.61%
2012-12-07,80.402,80.27,80.975,80.225,32.25K,0.19%
2012-12-10,80.33,80.54,80.57,80.27,19.74K,-0.09%
2012-12-11,80.054,80.32,80.37,80,17.27K,-0.34%
2012-12-12,79.81,80.07,80.11,79.365,45.36K,-0.30%
2012-12-13,79.913,79.9,80.035,79.785,19.36K,0.13%
2012-12-14,79.56,79.955,79.97,79.495,13.37K,-0.44%
2012-12-17,79.513,79.59,79.675,79.49,2.24K,-0.06%
2012-12-18,79.387,79.62,79.65,79.29,21.58K,-0.16%
2012-12-19,79.313,79.38,79.405,79.015,31.55K,-0.09%
2012-12-20,79.31,79.405,79.43,79.065,21.97K,0.00%
2012-12-21,79.712,79.375,79.735,79.34,22.72K,0.51%
2012-12-24,79.745,79.7,79.8,79.445,8.26K,0.04%
2012-12-26,79.704,79.735,79.81,79.47,9.97K,-0.05%
2012-12-27,79.719,79.64,79.89,79.42,15.35K,0.02%
2012-12-28,79.785,79.725,80.05,79.685,15.29K,0.08%
2012-12-31,79.871,79.735,79.96,79.69,11.78K,0.11%
2013-01-02,79.948,79.62,80.03,79.46,18.90K,0.10%
2013-01-03,80.515,79.93,80.595,79.92,33.63K,0.71%
2013-01-04,80.61,80.77,80.995,80.52,40.39K,0.12%
2013-01-07,80.369,80.61,80.8,80.335,36.59K,-0.30%
2013-01-08,80.445,80.31,80.57,80.22,15.52K,0.09%
2013-01-09,80.677,80.51,80.75,80.45,27.72K,0.29%
2013-01-10,79.817,80.75,80.79,79.745,38.46K,-1.07%
2013-01-11,79.611,79.86,79.93,79.49,30.22K,-0.26%
2013-01-14,79.54,79.535,79.71,79.405,25.94K,-0.09%
2013-01-15,79.832,79.54,79.94,79.435,33.21K,0.37%
2013-01-16,79.854,79.765,79.95,79.66,21.23K,0.03%
2013-01-17,79.711,79.8,79.95,79.615,25.25K,-0.18%
2013-01-18,80.116,79.76,80.275,79.71,26.10K,0.51%
2013-01-21,80.116,80.16,80.185,79.995,9.90K,0.00%
2013-01-22,79.973,80.185,80.19,79.785,24.74K,-0.18%
2013-01-23,79.99,79.94,80.22,79.765,18.76K,0.02%
2013-01-24,80.007,80.05,80.225,79.925,18.94K,0.02%
2013-01-25,79.82,80.08,80.175,79.745,28.05K,-0.23%
2013-01-28,79.868,79.84,79.995,79.785,19.55K,0.06%
2013-01-29,79.624,79.85,79.935,79.575,21.06K,-0.31%
2013-01-30,79.326,79.625,79.665,79.21,35.29K,-0.37%
2013-01-31,79.226,79.275,79.4,79.16,30.05K,-0.13%
2013-02-01,79.135,79.14,79.325,78.915,43.79K,-0.11%
2013-02-04,79.573,79.175,79.64,79.17,27.26K,0.55%
2013-02-05,79.533,79.65,79.815,79.49,31.43K,-0.05%
2013-02-06,79.767,79.555,79.93,79.53,25.29K,0.29%
2013-02-07,80.257,79.805,80.345,79.58,46.43K,0.61%
2013-02-08,80.316,80.3,80.35,80.01,25.10K,0.07%
2013-02-11,80.389,80.275,80.475,80.17,29.30K,0.09%
2013-02-12,80.163,80.415,80.59,79.99,27.87K,-0.28%
2013-02-13,80.167,80.1,80.255,79.915,28.47K,0.00%
2013-02-14,80.538,80.18,80.71,80.145,34.17K,0.46%
2013-02-15,80.576,80.48,80.675,80.305,19.40K,0.05%
2013-02-18,80.576,80.7,80.83,80.605,9.34K,0.00%
2013-02-19,80.545,80.745,80.765,80.505,15.64K,-0.04%
2013-02-20,81.155,80.46,81.23,80.35,40.94K,0.76%
2013-02-21,81.551,81.175,81.625,81.125,39.69K,0.49%
2013-02-22,81.585,81.485,81.7,81.26,33.31K,0.04%
2013-02-25,81.777,81.705,82.005,81.165,50.84K,0.24%
2013-02-26,81.94,81.93,82.035,81.63,46.51K,0.20%
2013-02-27,81.672,81.94,81.985,81.555,38.85K,-0.33%
2013-02-28,82.003,81.605,82.075,81.535,27.99K,0.41%
2013-03-01,82.358,82.01,82.58,81.85,34.83K,0.43%
2013-03-04,82.255,82.355,82.53,82.23,19.76K,-0.13%
2013-03-05,82.147,82.21,82.3,81.955,25.02K,-0.13%
2013-03-06,82.507,82.02,82.64,81.975,26.04K,0.44%
2013-03-07,82.123,82.615,82.62,81.995,35.17K,-0.47%
2013-03-08,82.731,82.165,82.945,82.105,39.05K,0.74%
2013-03-11,82.58,82.76,82.885,82.53,31.26K,-0.18%
2013-03-12,82.595,82.675,82.815,82.425,30.03K,0.02%
2013-03-13,82.902,82.575,83.07,82.35,50.33K,0.37%
2013-03-14,82.623,82.915,83.18,82.44,36.80K,-0.34%
2013-03-15,82.256,82.53,82.605,82.06,15.35K,-0.44%
2013-03-18,82.574,82.68,82.83,82.545,0.68K,0.39%
2013-03-19,83.211,82.935,83.315,82.83,32.72K,0.77%
2013-03-20,82.948,83.24,83.245,82.725,30.49K,-0.32%
2013-03-21,82.905,83,83.185,82.835,22.59K,-0.05%
2013-03-22,82.529,82.96,82.985,82.435,27.12K,-0.45%
2013-03-25,82.995,82.61,83.11,81.83,30.09K,0.56%
2013-03-26,83.048,83.02,83.165,82.88,19.34K,0.06%
2013-03-27,83.411,83.04,83.52,83.01,28.79K,0.44%
2013-03-28,83.175,83.42,83.46,83.02,20.73K,-0.28%
2013-04-01,82.899,83.175,83.365,82.81,12.02K,-0.33%
2013-04-02,83.092,82.87,83.13,82.645,16.80K,0.23%
2013-04-03,82.861,83.075,83.245,82.77,20.05K,-0.28%
2013-04-04,82.795,82.84,83.66,82.74,43.46K,-0.08%
2013-04-05,82.603,82.88,83.01,82.31,30.71K,-0.23%
2013-04-08,82.869,82.75,82.955,82.605,19.37K,0.32%
2013-04-09,82.414,82.78,82.82,82.375,21.87K,-0.55%
2013-04-10,82.634,82.485,82.675,82.32,24.75K,0.27%
2013-04-11,82.325,82.65,82.68,82.14,27.95K,-0.37%
2013-04-12,82.406,82.295,82.585,82.14,25.29K,0.10%
2013-04-15,82.507,82.19,82.545,82.19,30.02K,0.12%
2013-04-16,81.823,82.395,82.62,81.78,42.10K,-0.83%
2013-04-17,82.791,81.895,82.815,81.89,51.70K,1.18%
2013-04-18,82.681,82.735,82.755,82.46,24.10K,-0.13%
2013-04-19,82.846,82.67,82.895,82.4,30.43K,0.20%
2013-04-22,82.824,82.835,83.045,82.735,29.89K,-0.03%
2013-04-23,83.186,82.765,83.2,82.65,28.99K,0.44%
2013-04-24,83.026,83.21,83.325,82.965,24.95K,-0.19%
2013-04-25,82.84,83.03,83.055,82.485,30.93K,-0.22%
2013-04-26,82.571,82.895,82.905,82.46,25.97K,-0.32%
2013-04-29,82.202,82.445,82.52,82.1,22.78K,-0.45%
2013-04-30,81.807,82.225,82.355,81.64,34.63K,-0.48%
2013-05-01,81.522,81.74,81.78,81.37,24.79K,-0.35%
2013-05-02,82.282,81.64,82.415,81.54,43.07K,0.93%
2013-05-03,82.195,82.29,82.61,81.835,41.77K,-0.11%
2013-05-06,82.378,82.14,82.475,82.04,20.04K,0.22%
2013-05-07,82.335,82.38,82.425,82.12,18.35K,-0.05%
2013-05-08,81.951,82.365,82.4,81.78,25.10K,-0.47%
2013-05-09,82.875,81.965,82.915,81.835,34.97K,1.13%
2013-05-10,83.231,82.815,83.52,82.765,45.85K,0.43%
2013-05-13,83.365,83.265,83.455,83.15,21.77K,0.16%
2013-05-14,83.713,83.245,83.835,83.045,44.35K,0.42%
2013-05-15,83.961,83.72,84.22,83.68,41.08K,0.30%
2013-05-16,83.722,83.89,84.125,83.57,40.06K,-0.28%
2013-05-17,84.387,83.88,84.515,83.865,47.33K,0.79%
2013-05-20,83.842,84.24,84.4,83.8,34.69K,-0.65%
2013-05-21,83.955,83.885,84.3,83.735,42.61K,0.13%
2013-05-22,84.459,83.865,84.51,83.52,70.88K,0.60%
2013-05-23,83.803,84.435,84.595,83.665,61.59K,-0.78%
2013-05-24,83.758,83.92,84.02,83.5,39.61K,-0.05%
2013-05-27,83.758,83.695,83.76,83.565,4.03K,0.00%
2013-05-28,84.172,83.725,84.365,83.705,39.15K,0.49%
2013-05-29,83.705,84.385,84.43,83.54,47.18K,-0.55%
2013-05-30,83.067,83.605,83.765,83.01,50.61K,-0.76%
2013-05-31,83.401,83.1,83.65,83.05,40.09K,0.40%
2013-06-03,82.688,83.355,83.415,82.455,50.02K,-0.85%
2013-06-04,82.802,82.73,83,82.63,25.27K,0.14%
2013-06-05,82.612,82.855,82.91,82.505,42.71K,-0.23%
2013-06-06,81.537,82.605,82.69,81.065,106.68K,-1.30%
2013-06-07,81.66,81.585,81.855,81.08,74.33K,0.15%
2013-06-10,81.651,81.8,82.09,81.59,54.89K,-0.01%
2013-06-11,81.11,81.72,81.75,81.025,59.58K,-0.66%
2013-06-12,80.946,81.1,81.31,80.745,66.88K,-0.20%
2013-06-13,80.742,80.865,80.98,80.505,28.56K,-0.25%
2013-06-14,80.65,80.755,81,80.595,14.58K,-0.11%
2013-06-17,80.733,80.64,80.805,80.63,0.79K,0.10%
2013-06-18,80.749,80.81,81.155,80.71,43.94K,0.02%
2013-06-19,81.595,80.86,81.665,80.615,47.80K,1.05%
2013-06-20,82.096,81.555,82.32,81.44,58.00K,0.61%
2013-06-21,82.517,81.91,82.745,81.765,53.83K,0.51%
2013-06-24,82.633,82.71,83.05,82.525,42.42K,0.14%
2013-06-25,82.8,82.58,82.95,82.44,38.00K,0.20%
2013-06-26,83.228,82.92,83.275,82.735,29.40K,0.52%
2013-06-27,83.152,83.13,83.43,83.015,30.55K,-0.09%
2013-06-28,83.376,83.235,83.595,82.975,35.53K,0.27%
2013-07-01,83.253,83.41,83.47,83.175,25.01K,-0.15%
2013-07-02,83.764,83.205,83.835,83.17,31.75K,0.61%
2013-07-03,83.451,83.79,83.935,83.275,33.94K,-0.37%
2013-07-04,83.451,83.36,84.155,83.335,14.54K,0.00%
2013-07-05,84.689,84.125,84.93,84.065,50.50K,1.48%
2013-07-08,84.414,84.83,84.835,84.355,31.40K,-0.32%
2013-07-09,84.781,84.485,84.965,84.31,41.45K,0.43%
2013-07-10,84.234,84.875,84.925,83.64,51.06K,-0.65%
2013-07-11,82.915,82.87,83.425,82.6,52.53K,-1.57%
2013-07-12,83.163,82.93,83.4,82.885,32.22K,0.30%
2013-07-15,83.196,83.115,83.62,83.035,27.75K,0.04%
2013-07-16,82.637,83.245,83.27,82.525,32.23K,-0.67%
2013-07-17,82.84,82.685,83.055,82.475,52.42K,0.25%
2013-07-18,82.955,82.82,83.16,82.76,25.50K,0.14%
2013-07-19,82.711,82.91,83.06,82.62,21.30K,-0.29%
2013-07-22,82.317,82.7,82.74,82.13,31.66K,-0.48%
2013-07-23,82.04,82.27,82.47,82.01,25.19K,-0.34%
2013-07-24,82.4,82.12,82.515,82.02,34.34K,0.44%
2013-07-25,82.053,82.45,82.5,81.71,26.39K,-0.42%
2013-07-26,81.764,81.88,81.92,81.64,25.30K,-0.35%
2013-07-29,81.763,81.775,81.935,81.61,27.24K,0.00%
2013-07-30,81.919,81.805,82.09,81.69,34.46K,0.19%
2013-07-31,81.539,81.93,82.295,81.48,62.80K,-0.46%
2013-08-01,82.427,81.76,82.495,81.69,44.85K,1.09%
2013-08-02,81.978,82.43,82.61,81.9,43.03K,-0.54%
2013-08-05,81.936,82.01,82.16,81.81,24.48K,-0.05%
2013-08-06,81.658,81.93,82.015,81.56,28.73K,-0.34%
2013-08-07,81.323,81.625,81.88,81.27,39.51K,-0.41%
2013-08-08,81.027,81.325,81.395,80.895,36.43K,-0.36%
2013-08-09,81.17,81.1,81.225,80.97,18.62K,0.18%
2013-08-12,81.374,81.195,81.55,81.11,21.12K,0.25%
2013-08-13,81.815,81.515,81.925,81.435,26.37K,0.54%
2013-08-14,81.758,81.795,81.905,81.66,20.07K,-0.07%
2013-08-15,81.207,81.675,81.995,81.115,38.71K,-0.67%
2013-08-16,81.293,81.175,81.44,81.065,25.75K,0.11%
2013-08-19,81.26,81.32,81.415,81.17,21.27K,-0.04%
2013-08-20,80.934,81.315,81.38,80.77,30.89K,-0.40%
2013-08-21,81.223,80.945,81.55,80.925,37.47K,0.36%
2013-08-22,81.531,81.45,81.95,81.41,34.23K,0.38%
2013-08-23,81.392,81.545,81.7,81.245,30.45K,-0.17%
2013-08-26,81.441,81.4,81.555,81.305,16.70K,0.06%
2013-08-27,81.2,81.385,81.615,81.14,34.09K,-0.30%
2013-08-28,81.465,81.165,81.64,81.135,31.64K,0.33%
2013-08-29,82.003,81.5,82.27,81.42,41.84K,0.66%
2013-08-30,82.142,82.025,82.325,81.93,27.16K,0.17%
2013-09-02,82.142,82.12,82.36,82.065,9.81K,0.00%
2013-09-03,82.401,82.35,82.78,82.28,31.78K,0.32%
2013-09-04,82.205,82.405,82.47,82.105,22.10K,-0.24%
2013-09-05,82.668,82.225,82.71,82.1,44.64K,0.56%
2013-09-06,82.167,82.67,82.7,81.935,39.06K,-0.61%
2013-09-09,81.796,82.25,82.33,81.685,31.87K,-0.45%
2013-09-10,81.819,81.835,81.985,81.73,29.33K,0.03%
2013-09-11,81.522,81.83,81.94,81.455,43.84K,-0.36%
2013-09-12,81.491,81.49,81.74,81.35,20.72K,-0.04%
2013-09-13,81.448,81.535,81.73,81.415,16.04K,-0.05%
2013-09-16,81.072,81.16,81.19,81.005,0.61K,-0.46%
2013-09-17,81.295,81.42,81.505,81.245,13.01K,0.28%
2013-09-18,80.367,81.3,81.37,80.17,48.16K,-1.14%
2013-09-19,80.48,80.285,80.56,80.155,36.22K,0.14%
2013-09-20,80.549,80.45,80.685,80.405,22.69K,0.09%
2013-09-23,80.571,80.47,80.645,80.395,14.78K,0.03%
2013-09-24,80.69,80.57,80.745,80.52,15.62K,0.15%
2013-09-25,80.443,80.69,80.74,80.395,19.24K,-0.31%
2013-09-26,80.638,80.485,80.76,80.405,17.85K,0.24%
2013-09-27,80.377,80.65,80.7,80.205,17.03K,-0.32%
2013-09-30,80.323,80.46,80.49,80.115,16.35K,-0.07%
2013-10-01,80.25,80.35,80.41,79.955,28.64K,-0.09%
2013-10-02,79.989,80.29,80.38,79.875,20.80K,-0.33%
2013-10-03,79.846,79.935,80.02,79.72,15.64K,-0.18%
2013-10-04,80.22,79.85,80.285,79.78,14.31K,0.47%
2013-10-07,80.026,80.2,80.235,79.97,13.14K,-0.24%
2013-10-08,80.132,80,80.17,79.915,15.81K,0.13%
2013-10-09,80.466,79.97,80.865,79.95,29.22K,0.42%
2013-10-10,80.517,80.5,80.685,80.395,16.00K,0.06%
2013-10-11,80.452,80.58,80.625,80.34,14.42K,-0.08%
2013-10-14,80.311,80.385,80.475,80.2,10.07K,-0.18%
2013-10-15,80.561,80.445,80.8,80.34,25.39K,0.31%
2013-10-16,80.563,80.585,80.85,80.37,18.32K,0.00%
2013-10-17,79.718,80.635,80.65,79.68,26.22K,-1.05%
2013-10-18,79.727,79.77,79.82,79.55,12.86K,0.01%
2013-10-21,79.751,79.73,79.875,79.68,11.06K,0.03%
2013-10-22,79.29,79.785,79.86,79.235,20.37K,-0.58%
2013-10-23,79.329,79.31,79.44,79.19,13.44K,0.05%
2013-10-24,79.245,79.355,79.375,79.135,13.68K,-0.11%
2013-10-25,79.246,79.255,79.38,79.06,11.62K,0.00%
2013-10-28,79.306,79.3,79.445,79.205,10.85K,0.08%
2013-10-29,79.67,79.385,79.74,79.34,18.07K,0.46%
2013-10-30,79.837,79.7,79.975,79.485,16.31K,0.21%
2013-10-31,80.263,79.82,80.355,79.74,26.16K,0.53%
2013-11-01,80.81,80.33,80.87,80.32,31.32K,0.68%
2013-11-04,80.64,80.81,81.025,80.61,17.47K,-0.21%
2013-11-05,80.787,80.63,80.895,80.575,15.13K,0.18%
2013-11-06,80.559,80.785,80.8,80.455,14.70K,-0.28%
2013-11-07,80.854,80.625,81.565,80.52,42.95K,0.37%
2013-11-08,81.387,80.955,81.58,80.79,32.56K,0.66%
2013-11-11,81.2,81.38,81.42,81.13,15.26K,-0.23%
2013-11-12,81.252,81.19,81.545,81.08,21.32K,0.06%
2013-11-13,80.983,81.22,81.35,80.8,20.98K,-0.33%
2013-11-14,81.086,80.865,81.27,80.855,18.55K,0.13%
2013-11-15,80.898,81.11,81.21,80.835,14.95K,-0.23%
2013-11-18,80.826,80.875,80.965,80.6,13.75K,-0.09%
2013-11-19,80.744,80.74,80.875,80.605,14.42K,-0.10%
2013-11-20,81.172,80.62,81.2,80.56,31.44K,0.53%
2013-11-21,81.117,81.19,81.335,81,17.61K,-0.07%
2013-11-22,80.742,81.04,81.135,80.685,14.67K,-0.46%
2013-11-25,80.963,80.72,81.06,80.67,14.88K,0.27%
2013-11-26,80.638,80.83,80.94,80.62,21.77K,-0.40%
2013-11-27,80.747,80.69,80.815,80.5,16.93K,0.14%
2013-11-28,80.747,80.745,80.755,80.555,2.84K,0.00%
2013-11-29,80.657,80.565,80.695,80.495,9.81K,-0.11%
2013-12-02,80.942,80.685,80.99,80.51,19.88K,0.35%
2013-12-03,80.618,80.95,81.015,80.51,17.51K,-0.40%
2013-12-04,80.628,80.675,80.93,80.545,23.06K,0.01%
2013-12-05,80.241,80.675,80.845,80.23,33.75K,-0.48%
2013-12-06,80.315,80.305,80.64,80.22,22.55K,0.09%
2013-12-09,80.14,80.23,80.33,80.12,15.63K,-0.22%
2013-12-10,79.964,80.155,80.16,79.835,24.11K,-0.22%
2013-12-11,79.89,79.99,80.055,79.755,29.72K,-0.09%
2013-12-12,80.208,79.965,80.25,79.85,22.43K,0.40%
2013-12-13,80.22,80.22,80.42,80.15,12.71K,0.01%
2013-12-16,80.045,80.165,80.175,79.92,1.09K,-0.22%
2013-12-17,80.214,80.275,80.445,80.135,12.53K,0.21%
2013-12-18,80.248,80.21,80.715,79.5,35.10K,0.04%
2013-12-19,80.788,80.675,80.835,80.62,21.72K,0.67%
2013-12-20,80.75,80.89,81.005,80.56,23.82K,-0.05%
2013-12-23,80.617,80.75,80.75,80.46,18.04K,-0.16%
2013-12-24,80.674,80.655,80.78,80.63,5.61K,0.07%
2013-12-26,80.653,80.675,80.71,80.595,7.23K,-0.03%
2013-12-27,80.538,80.6,80.61,79.82,25.25K,-0.14%
2013-12-30,80.122,80.415,80.58,80.055,14.14K,-0.52%
2013-12-31,80.189,80.105,80.35,80.09,6.60K,0.08%
2014-01-01,80.29,80.29,80.29,80.29,0K,0.13%
2014-01-02,80.788,80.43,80.865,80.43,22.42K,0.62%
2014-01-03,80.955,80.765,81.06,80.64,19.02K,0.21%
2014-01-06,80.806,81,81.08,80.69,24.67K,-0.18%
2014-01-07,80.98,80.86,81.105,80.755,24.80K,0.22%
2014-01-08,81.162,81.065,81.335,80.98,38.07K,0.22%
2014-01-09,81.135,81.215,81.33,80.985,28.07K,-0.03%
2014-01-10,80.754,81.085,81.27,80.62,38.73K,-0.47%
2014-01-13,80.611,80.745,80.855,80.56,18.58K,-0.18%
2014-01-14,80.756,80.67,80.79,80.54,13.17K,0.18%
2014-01-15,81.144,80.755,81.255,80.75,23.12K,0.48%
2014-01-16,81.021,81.185,81.205,80.87,21.42K,-0.15%
2014-01-17,81.362,81.045,81.43,81.015,21.14K,0.42%
2014-01-20,81.362,81.345,81.43,81.175,4.25K,0.00%
2014-01-21,81.226,81.305,81.525,81.145,25.59K,-0.17%
2014-01-22,81.305,81.175,81.335,81.075,15.00K,0.10%
2014-01-23,80.525,81.38,81.4,80.49,34.88K,-0.96%
2014-01-24,80.541,80.565,80.64,80.22,26.81K,0.02%
2014-01-27,80.612,80.53,80.65,80.39,14.36K,0.09%
2014-01-28,80.657,80.59,80.845,80.475,13.15K,0.06%
2014-01-29,80.581,80.71,80.9,80.515,22.06K,-0.09%
2014-01-30,81.193,80.64,81.245,80.635,24.07K,0.76%
2014-01-31,81.403,81.175,81.44,81.08,23.50K,0.26%
2014-02-03,81.11,81.385,81.42,81.09,20.22K,-0.36%
2014-02-04,81.224,81.17,81.325,81.075,14.22K,0.14%
2014-02-05,81.129,81.215,81.345,80.82,24.51K,-0.12%
2014-02-06,81.002,81.16,81.35,80.805,28.10K,-0.16%
2014-02-07,80.758,80.965,81.095,80.63,20.86K,-0.30%
2014-02-10,80.727,80.82,80.84,80.665,10.59K,-0.04%
2014-02-11,80.704,80.61,80.745,80.51,24.07K,-0.03%
2014-02-12,80.741,80.705,80.915,80.57,18.61K,0.05%
2014-02-13,80.378,80.745,80.75,80.245,25.28K,-0.45%
2014-02-14,80.179,80.35,80.36,80.105,17.48K,-0.25%
2014-02-17,80.179,80.16,80.205,79.99,4.07K,0.00%
2014-02-18,80.046,80.2,80.265,80,17.20K,-0.17%
2014-02-19,80.186,80.01,80.28,79.95,17.97K,0.17%
2014-02-20,80.316,80.215,80.465,80.07,19.57K,0.16%
2014-02-21,80.27,80.355,80.44,80.205,13.85K,-0.06%
2014-02-24,80.225,80.275,80.4,80.125,11.98K,-0.06%
2014-02-25,80.165,80.255,80.295,80.05,16.55K,-0.07%
2014-02-26,80.463,80.16,80.555,80.125,22.71K,0.37%
2014-02-27,80.306,80.42,80.6,80.255,19.97K,-0.20%
2014-02-28,79.72,80.28,80.325,79.7,30.16K,-0.73%
2014-03-03,80.09,79.855,80.11,79.78,22.93K,0.46%
2014-03-04,80.183,80.1,80.22,79.925,15.66K,0.12%
2014-03-05,80.117,80.14,80.285,80.06,15.26K,-0.08%
2014-03-06,79.665,80.12,80.21,79.59,35.47K,-0.56%
2014-03-07,79.722,79.675,79.855,79.44,26.14K,0.07%
2014-03-10,79.769,79.685,79.83,79.635,19.69K,0.06%
2014-03-11,79.735,79.77,79.94,79.71,21.54K,-0.04%
2014-03-12,79.612,79.8,79.85,79.55,33.36K,-0.15%
2014-03-13,79.626,79.64,79.695,79.275,26.54K,0.02%
2014-03-14,79.438,79.605,79.695,79.325,14.41K,-0.24%
2014-03-17,79.311,79.425,79.555,79.33,1.43K,-0.16%
2014-03-18,79.544,79.515,79.675,79.425,16.75K,0.29%
2014-03-19,80.133,79.52,80.25,79.49,25.76K,0.74%
2014-03-20,80.353,80.18,80.505,80.055,28.09K,0.27%
2014-03-21,80.261,80.335,80.385,80.195,20.16K,-0.11%
2014-03-24,80.079,80.27,80.45,79.9,18.28K,-0.23%
2014-03-25,80.088,80.085,80.42,80.005,17.64K,0.01%
2014-03-26,80.169,80.12,80.29,80.06,11.94K,0.10%
2014-03-27,80.252,80.165,80.35,80.1,15.61K,0.10%
2014-03-28,80.335,80.295,80.4,80.205,12.67K,0.10%
2014-03-31,80.254,80.35,80.575,80.115,21.11K,-0.10%
2014-04-01,80.249,80.255,80.285,80.125,10.64K,-0.01%
2014-04-02,80.372,80.245,80.435,80.15,15.83K,0.15%
2014-04-03,80.64,80.38,80.685,80.24,40.19K,0.33%
2014-04-04,80.571,80.6,80.77,80.485,24.50K,-0.09%
2014-04-07,80.355,80.57,80.595,80.31,10.47K,-0.27%
2014-04-08,79.835,80.345,80.35,79.8,25.96K,-0.65%
2014-04-09,79.553,79.875,79.955,79.535,20.31K,-0.35%
2014-04-10,79.45,79.615,79.645,79.385,22.54K,-0.13%
2014-04-11,79.523,79.48,79.63,79.43,12.80K,0.09%
2014-04-14,79.805,79.63,79.905,79.62,10.51K,0.35%
2014-04-15,79.888,79.85,79.985,79.76,11.18K,0.10%
2014-04-16,79.883,79.895,79.955,79.715,10.73K,-0.01%
2014-04-17,79.903,79.87,79.95,79.65,7.53K,0.03%
2014-04-21,80.03,79.94,80.06,79.865,7.59K,0.16%
2014-04-22,79.995,80.065,80.065,79.865,11.18K,-0.04%
2014-04-23,79.935,79.98,80.005,79.77,13.26K,-0.08%
2014-04-24,79.877,79.925,80.055,79.81,12.19K,-0.07%
2014-04-25,79.818,79.845,79.88,79.735,8.59K,-0.07%
2014-04-28,79.762,79.805,79.91,79.615,11.60K,-0.07%
2014-04-29,79.881,79.76,79.92,79.66,10.32K,0.15%
2014-04-30,79.532,79.865,80.02,79.51,21.87K,-0.44%
2014-05-01,79.579,79.57,79.605,79.48,7.32K,0.06%
2014-05-02,79.563,79.56,79.935,79.515,23.76K,-0.02%
2014-05-05,79.53,79.56,79.58,79.485,8.13K,-0.04%
2014-05-06,79.126,79.55,79.565,79.09,27.54K,-0.51%
2014-05-07,79.243,79.165,79.29,79.125,16.46K,0.15%
2014-05-08,79.402,79.27,79.505,78.93,44.18K,0.20%
2014-05-09,79.961,79.46,79.97,79.46,27.41K,0.70%
2014-05-12,79.965,79.915,79.97,79.84,12.50K,0.00%
2014-05-13,80.213,79.955,80.285,79.92,26.80K,0.31%
2014-05-14,80.135,80.17,80.185,80.05,15.35K,-0.10%
2014-05-15,80.064,80.115,80.405,79.985,23.00K,-0.09%
2014-05-16,80.107,80.06,80.18,80.03,12.15K,0.05%
2014-05-19,80.048,80.11,80.11,79.935,10.52K,-0.07%
2014-05-20,80.093,80.08,80.17,80.055,7.93K,0.06%
2014-05-21,80.15,80.075,80.37,79.94,17.89K,0.07%
2014-05-22,80.305,80.135,80.335,80.125,10.92K,0.19%
2014-05-23,80.45,80.295,80.49,80.285,10.91K,0.18%
2014-05-26,80.45,80.45,80.485,80.295,2.50K,0.00%
2014-05-27,80.405,80.335,80.52,80.225,12.49K,-0.06%
2014-05-28,80.62,80.4,80.63,80.38,13.97K,0.27%
2014-05-29,80.54,80.61,80.61,80.4,12.37K,-0.10%
2014-05-30,80.404,80.535,80.545,80.35,10.07K,-0.17%
2014-06-02,80.69,80.405,80.73,80.405,21.37K,0.36%
2014-06-03,80.593,80.69,80.715,80.475,13.46K,-0.12%
2014-06-04,80.706,80.6,80.715,80.51,13.36K,0.14%
2014-06-05,80.403,80.685,81.065,80.345,53.91K,-0.38%
2014-06-06,80.427,80.4,80.555,80.265,26.06K,0.03%
2014-06-09,80.682,80.445,80.705,80.33,17.92K,0.32%
2014-06-10,80.846,80.645,80.885,80.575,19.33K,0.20%
