Date,Price,Open,High,Low,Vol.,Change %
2013-01-10,13406.00,13328.00,13430.00,13316.00,112.19K,0.61%
2013-01-11,13433.00,13425.00,13436.00,13377.00,81.51K,0.20%
2013-01-14,13433.00,13432.00,13457.00,13396.00,89.71K,0.00%
2013-01-15,13463.00,13438.00,13482.00,13378.00,101.35K,0.22%
2013-01-16,13437.00,13476.00,13480.00,13388.00,87.86K,-0.19%
2013-01-17,13542.00,13434.00,13575.00,13394.00,121.26K,0.78%
2013-01-18,13576.00,13540.00,13586.00,13514.00,89.76K,0.25%
2013-01-21,13602.00,13597.00,13608.00,13569.00,0K,0.19%
2013-01-22,13696.00,13574.00,13718.00,13531.00,117.58K,0.69%
2013-01-23,13719.00,13706.00,13733.00,13673.00,85.89K,0.17%
2013-01-24,13781.00,13702.00,13818.00,13701.00,126.01K,0.45%
2013-01-25,13812.00,13752.00,13840.00,13744.00,100.00K,0.22%
2013-01-28,13832.00,13816.00,13859.00,13803.00,83.45K,0.14%
2013-01-29,13908.00,13825.00,13918.00,13799.00,90.59K,0.55%
2013-01-30,13838.00,13905.00,13919.00,13822.00,110.10K,-0.50%
2013-01-31,13797.00,13830.00,13886.00,13805.00,102.36K,-0.30%
2013-02-01,13930.00,13833.00,13962.00,13828.00,120.75K,0.96%
2013-02-04,13845.00,13941.00,13949.00,13806.00,114.17K,-0.61%
2013-02-05,13910.00,13838.00,13958.00,13834.00,113.76K,0.47%
2013-02-06,13928.00,13935.00,13955.00,13852.00,115.32K,0.13%
2013-02-07,13898.00,13932.00,13958.00,13802.00,140.87K,-0.22%
2013-02-08,13926.00,13898.00,13975.00,13883.00,101.05K,0.20%
2013-02-11,13924.00,13938.00,13963.00,13891.00,84.68K,-0.01%
2013-02-12,13973.00,13922.00,13992.00,13888.00,85.83K,0.35%
2013-02-13,13958.00,13984.00,14006.00,13918.00,87.78K,-0.11%
2013-02-14,13950.00,13955.00,13967.00,13882.00,97.05K,-0.06%
2013-02-15,13948.00,13952.00,13977.00,13879.00,108.79K,-0.01%
2013-02-18,13947.00,13948.00,13962.00,13939.00,0K,-0.01%
2013-02-19,14007.00,13937.00,14023.00,13933.00,102.02K,0.43%
2013-02-20,13889.00,14007.00,14035.00,13883.00,134.97K,-0.84%
2013-02-21,13872.00,13895.00,13910.00,13811.00,182.61K,-0.12%
2013-02-22,13981.00,13876.00,13995.00,13876.00,136.27K,0.79%
2013-02-25,13788.00,13985.00,14064.00,13746.00,222.41K,-1.38%
2013-02-26,13859.00,13773.00,13900.00,13770.00,233.53K,0.51%
2013-02-27,14060.00,13870.00,14091.00,13846.00,183.26K,1.45%
2013-02-28,14038.00,14062.00,14133.00,14012.00,151.40K,-0.16%
2013-03-01,14074.00,14043.00,14093.00,13919.00,197.21K,0.26%
2013-03-04,14116.00,14058.00,14133.00,14003.00,141.01K,0.30%
2013-03-05,14233.00,14127.00,14270.00,14113.00,150.61K,0.83%
2013-03-06,14265.00,14247.00,14309.00,14234.00,130.15K,0.22%
2013-03-07,14316.00,14276.00,14340.00,14260.00,104.52K,0.36%
2013-03-08,14373.00,14320.00,14427.00,14302.00,92.52K,0.40%
2013-03-11,14444.00,14366.00,14448.00,14352.00,39.28K,0.49%
2013-03-12,14450.00,14440.00,14473.00,14406.00,31.94K,0.04%
2013-03-13,14462.00,14450.00,14472.00,14409.00,21.28K,0.08%
2013-03-14,14523.00,14462.00,14540.00,14453.00,25.13K,0.42%
2013-03-15,14493.80,14522.00,14553.00,14519.00,3.44K,-0.20%
2013-03-18,14390.00,14368.00,14448.00,14269.00,167.58K,-0.72%
2013-03-19,14388.00,14389.00,14443.00,14308.00,210.33K,-0.01%
2013-03-20,14408.00,14365.00,14476.00,14347.00,134.71K,0.14%
2013-03-21,14347.00,14412.00,14441.00,14309.00,165.10K,-0.42%
2013-03-22,14459.00,14347.00,14471.00,14325.00,138.87K,0.78%
2013-03-25,14386.00,14451.00,14517.00,14320.00,207.41K,-0.50%
2013-03-26,14478.00,14399.00,14487.00,14385.00,111.77K,0.64%
2013-03-27,14445.00,14481.00,14495.00,14364.00,130.74K,-0.23%
2013-03-28,14497.00,14445.00,14511.00,14396.00,0K,0.36%
2013-04-01,14489.00,14508.00,14533.00,14453.00,86.21K,-0.06%
2013-04-02,14584.00,14501.00,14610.00,14487.00,129.30K,0.66%
2013-04-03,14487.00,14592.00,14606.00,14454.00,177.03K,-0.67%
2013-04-04,14531.00,14489.00,14557.00,14466.00,175.24K,0.30%
2013-04-05,14484.00,14530.00,14534.00,14361.00,184.15K,-0.32%
2013-04-08,14563.00,14479.00,14588.00,14432.00,118.39K,0.55%
2013-04-09,14610.00,14580.00,14651.00,14532.00,131.46K,0.32%
2013-04-10,14733.00,14610.00,14763.00,14593.00,135.21K,0.84%
2013-04-11,14796.00,14747.00,14823.00,14721.00,130.45K,0.43%
2013-04-12,14784.00,14799.00,14811.00,14726.00,141.37K,-0.08%
2013-04-15,14512.00,14787.00,14797.00,14468.00,258.39K,-1.84%
2013-04-16,14685.00,14505.00,14698.00,14504.00,187.11K,1.19%
2013-04-17,14552.00,14681.00,14691.00,14494.00,238.62K,-0.91%
2013-04-18,14410.00,14545.00,14615.00,14403.00,211.14K,-0.98%
2013-04-19,14470.00,14424.00,14505.00,14407.00,153.80K,0.42%
2013-04-22,14499.00,14475.00,14550.00,14394.00,166.38K,0.20%
2013-04-23,14644.00,14512.00,14661.00,14444.00,182.64K,1.00%
2013-04-24,14615.00,14647.00,14693.00,14608.00,128.02K,-0.20%
2013-04-25,14653.00,14610.00,14711.00,14595.00,137.56K,0.26%
2013-04-26,14649.00,14660.00,14684.00,14597.00,121.93K,-0.03%
2013-04-29,14748.00,14648.00,14786.00,14631.00,105.83K,0.68%
2013-04-30,14773.00,14754.00,14786.00,14673.00,116.17K,0.17%
2013-05-01,14636.00,14783.00,14793.00,14626.00,112.69K,-0.93%
2013-05-02,14760.00,14648.00,14776.00,14644.00,136.61K,0.85%
2013-05-03,14898.00,14758.00,14953.00,14742.00,138.87K,0.93%
2013-05-06,14906.00,14901.00,14927.00,14881.00,73.29K,0.05%
2013-05-07,14983.00,14901.00,14997.00,14876.00,105.80K,0.52%
2013-05-08,15062.00,14983.00,15067.00,14960.00,98.40K,0.53%
2013-05-09,15044.00,15056.00,15106.00,15009.00,137.08K,-0.12%
2013-05-10,15068.00,15054.00,15112.00,14998.00,136.16K,0.16%
2013-05-13,15057.00,15039.00,15070.00,15012.00,93.98K,-0.07%
2013-05-14,15175.00,15055.00,15185.00,15013.00,121.58K,0.78%
2013-05-15,15235.00,15178.00,15278.00,15144.00,139.19K,0.40%
2013-05-16,15212.00,15239.00,15278.00,15192.00,134.74K,-0.15%
2013-05-17,15315.00,15217.00,15334.00,15213.00,116.57K,0.68%
2013-05-20,15319.00,15301.00,15367.00,15290.00,105.44K,0.03%
2013-05-21,15355.00,15315.00,15414.00,15298.00,123.54K,0.24%
2013-05-22,15320.00,15358.00,15523.00,15241.00,285.82K,-0.23%
2013-05-23,15289.00,15333.00,15345.00,15143.00,260.25K,-0.20%
2013-05-24,15307.00,15298.00,15334.00,15181.00,162.12K,0.12%
2013-05-27,15323.00,15320.00,15336.00,15270.00,0K,0.10%
2013-05-28,15373.00,15305.00,15508.00,15270.00,179.76K,0.33%
2013-05-29,15290.00,15369.00,15390.00,15209.00,192.42K,-0.54%
2013-05-30,15319.00,15292.00,15389.00,15239.00,144.23K,0.19%
2013-05-31,15100.00,15323.00,15382.00,15098.00,210.23K,-1.43%
2013-06-03,15217.00,15118.00,15242.00,15099.00,251.55K,0.77%
2013-06-04,15179.00,15220.00,15298.00,15088.00,205.08K,-0.25%
2013-06-05,14959.00,15169.00,15189.00,14933.00,253.31K,-1.45%
2013-06-06,15036.00,14962.00,15049.00,14835.00,240.67K,0.51%
2013-06-07,15208.00,15031.00,15249.00,14996.00,228.40K,1.14%
2013-06-10,15228.00,15194.00,15293.00,15178.00,152.12K,0.13%
2013-06-11,15138.00,15225.00,15247.00,15074.00,209.15K,-0.59%
2013-06-12,14978.00,15140.00,15241.00,14972.00,213.36K,-1.06%
2013-06-13,15186.00,14984.00,15205.00,14873.00,186.99K,1.39%
2013-06-14,15056.00,15192.00,15210.00,15041.00,67.05K,-0.86%
